v_const,a_const,smooth
9.039359876589716e-06,0.14809698987396144,0.1362381006035235
9.039359876589716e-06,0.14809117889757673,0.13630783206407932
9.039359876589716e-06,0.14807374596849207,0.13637175257078843
-2.5826742420259e-06,0.14811442280318493,0.13644729498928967
1.4850376913777231e-05,0.14814928866194457,0.13651121549850728
2.6472410943823502e-05,0.14810861182676557,0.13655189218679087
1.4850376913777231e-05,0.14807955694484204,0.13660419078669864
9.039359876589716e-06,0.1481434776854557,0.13667973321015153
3.2283428246606827e-06,0.14820158745086578,0.13675527563521836
3.2283428246606827e-06,0.14813766670897838,0.13681338519406167
9.039359876589716e-06,0.14816091061495706,0.1368714947538624
3.2283428246606827e-06,0.1481667215914807,0.1369528481391937
9.039359876589716e-06,0.14822483135735431,0.13699352483256463
3.2283428246606827e-06,0.14821320940408686,0.13709812204625207
3.2283428246606827e-06,0.14821320940408686,0.13714460969778033
9.039359876589716e-06,0.14823645331066815,0.1372027192630577
9.039359876589716e-06,0.1482306423340054,0.13731312743974206
3.228342793673035e-05,0.1482306423340054,0.13732474935328004
9.039359876589716e-06,0.14824807526402833,0.13730150552624273
3.2283428246606827e-06,0.14823645331066815,0.13745840136174747
3.2283428246606827e-06,0.14824807526402833,0.1375746205037107
3.2283428246606827e-06,0.14825388624072583,0.1375629985893398
-8.393691323478048e-06,0.14824226428734244,0.13763273007614812
9.039359876589716e-06,0.14827131917088798,0.1376908396495575
2.6472410943823502e-05,0.14830037405472354,0.13776638209644437
3.2283428246606827e-06,0.1482829411243874,0.1378128697568853
3.2283428246606827e-06,0.14824226428734244,0.1378593574179503
9.039359876589716e-06,0.1482829411243874,0.13794071082631737
3.2283428246606827e-06,0.14833523991570932,0.137969765615484
1.4850376913777231e-05,0.14828875210115447,0.13806855190048006
3.2283428246606827e-06,0.14828875210115447,0.13810922860688926
-8.393691323478048e-06,0.14831199600833903,0.13817896010470862
9.039359876589716e-06,0.14831780698516417,0.13823706968730448
9.039359876589716e-06,0.1482945630779332,0.1382893683124809
3.2283428246606827e-06,0.14828875210115447,0.1382719354373336
9.039359876589716e-06,0.14828875210115447,0.13836491077247573
9.039359876589716e-06,0.14828875210115447,0.13851599569746134
9.039359876589716e-06,0.1482945630779332,0.13848694090367691
3.2283428246606827e-06,0.1482945630779332,0.13856829432689552
-2.5826742420259e-06,0.14831199600833903,0.1386147819981759
-2.5826742420259e-06,0.1483410508925809,0.13870775734263674
-8.393691323478048e-06,0.14831199600833903,0.13871356830174977
9.039359876589716e-06,0.14830037405472354,0.13877748885264707
2.0661393936175134e-05,0.14831199600833903,0.138823976526781
3.2283428246606827e-06,0.14836429480018357,0.13889370803917375
1.4850376913777231e-05,0.14832942893884932,0.1389634395529983
3.2283428246606827e-06,0.1482829411243874,0.13897506147210842
-2.5826742420259e-06,0.14833523991570932,0.13903317106825652
3.2283428246606827e-06,0.14836429480018357,0.1390912806654014
3.2283428246606827e-06,0.14830618503152548,0.13914939026354417
3.2283428246606827e-06,0.1482945630779332,0.13919587794277752
9.039359876589716e-06,0.14830618503152548,0.13925398754271895
-8.393691323478048e-06,0.1483410508925809,0.13932371906396976
3.2283428246606827e-06,0.14832361796200097,0.13937601770585467
3.2283428246606827e-06,0.14833523991570932,0.13939345058666344
1.4850376913777231e-05,0.1483410508925809,0.13948642595250246
3.2283428246606827e-06,0.1483410508925809,0.1395212917153551
-2.5826742420259e-06,0.14832942893884932,0.13959102324214648
9.039359876589716e-06,0.14831780698516417,0.13956196843914065
-8.393691323478048e-06,0.14832942893884932,0.13966656573113978
1.4850376913777231e-05,0.14834686186946416,0.13978278494830304
1.4850376913777231e-05,0.14831780698516417,0.1397885959092672
9.039359876589716e-06,0.14833523991570932,0.13984089455839938
1.4850376913777231e-05,0.14833523991570932,0.13988157128606837
3.2283428246606827e-06,0.14837591675405457,0.13997454666545994
3.2283428246606827e-06,0.1483410508925809,0.13997454666545994
3.2283428246606827e-06,0.14830037405472354,0.1400094124334005
9.039359876589716e-06,0.14832942893884932,0.1400849549318578
9.039359876589716e-06,0.14835267284635903,0.14014306454722344
3.2283428246606827e-06,0.14832942893884932,0.1401779303169307
-2.5826742420259e-06,0.14830037405472354,0.14024766185744394
9.039359876589716e-06,0.14833523991570932,0.14027671666642383
2.6472410943823502e-05,0.14835848382326544,0.14034063724707646
2.6472410943823502e-05,0.14833523991570932,0.14038131398086157
-1.420470841969576e-05,0.14832942893884932,0.14043361263932022
9.039359876589716e-06,0.14833523991570932,0.14048591129860658
9.039359876589716e-06,0.14834686186946416,0.14056145380792706
-2.5826742420259e-06,0.14834686186946416,0.14055564284561023
-8.393691323478048e-06,0.14835267284635903,0.14059050861966488
9.039359876589716e-06,0.14835848382326544,0.14066024016888076
1.4850376913777231e-05,0.1483410508925809,0.1407241607569595
1.4850376913777231e-05,0.14833523991570932,0.14077645942085712
9.039359876589716e-06,0.14832942893884932,0.14077645942085712
1.4850376913777231e-05,0.14832361796200097,0.14084038001119603
3.2283428246606827e-06,0.14835267284635903,0.1409217334916099
3.2283428246606827e-06,0.14831199600833903,0.1409565992695482
-1.420470841969576e-05,0.14830037405472354,0.14098565408478034
2.0661393936175134e-05,0.14832361796200097,0.14103795275284803
3.2283428246606827e-06,0.14838172773100747,0.14109606238501524
-8.393691323478048e-06,0.1483410508925809,0.14113092816481154
-2.5826742420259e-06,0.14831199600833903,0.14112511720148632
1.4850376913777231e-05,0.14833523991570932,0.1411890377986328
1.4850376913777231e-05,0.14835267284635903,0.14127039128772176
-8.393691323478048e-06,0.1483410508925809,0.14129944610574577
-8.393691323478048e-06,0.14833523991570932,0.14131106803302795
-8.393691323478048e-06,0.14833523991570932,0.1414156653804358
9.039359876589716e-06,0.14833523991570932,0.1414679640554019
3.2283428246606827e-06,0.14831780698516417,0.1415028298391806
-2.5826742420259e-06,0.14831780698516417,0.1414679640554019
2.0661393936175134e-05,0.14833523991570932,0.141589994300267
3.2283428246606827e-06,0.14834686186946416,0.14170040262101002
3.2283428246606827e-06,0.14832942893884932,0.1416771587636985
3.2283428246606827e-06,0.14831199600833903,0.14170621358536403
-2.5826742420259e-06,0.14832942893884932,0.14178175612291663
2.0661393936175134e-05,0.1483410508925809,0.14183405480379582
2.0661393936175134e-05,0.14832942893884932,0.14182824383921183
3.2283428246606827e-06,0.14832361796200097,0.14188054252084453
-2.5826742420259e-06,0.14833523991570932,0.1419502740976746
1.4850376913777231e-05,0.14838753870797206,0.1419793289217994
1.4850376913777231e-05,0.14833523991570932,0.14202000567601478
-8.393691323478048e-06,0.14830618503152548,0.1420548714657517
9.039359876589716e-06,0.1483410508925809,0.14211298111615372
-2.0015725530687057e-05,0.1483410508925809,0.1421710907676073
3.2283428246606827e-06,0.14833523991570932,0.1421652798024146
-1.420470841969576e-05,0.14832942893884932,0.14223501138542202
1.4850376913777231e-05,0.14833523991570932,0.14226987717749465
2.0661393936175134e-05,0.14835267284635903,0.14239771841834323
3.2283428246606827e-06,0.1483410508925809,0.14233379779728036
3.2283428246606827e-06,0.14832361796200097,0.14242677324652164
1.4850376913777231e-05,0.14832361796200097,0.14243839517786697
9.039359876589716e-06,0.14834686186946416,0.1424674500064154
3.2283428246606827e-06,0.14831199600833903,0.14251393773264304
-2.5826742420259e-06,0.14831780698516417,0.14250812676682753
9.039359876589716e-06,0.14834686186946416,0.14259529125517204
9.039359876589716e-06,0.14837010577711324,0.14263596801721554
3.2283428246606827e-06,0.14833523991570932,0.14267083381366658
9.039359876589716e-06,0.14834686186946416,0.14268826671203533
3.2283428246606827e-06,0.14834686186946416,0.14274056540771515
9.039359876589716e-06,0.14835267284635903,0.1427928641042558
2.0661393936175134e-05,0.14832942893884932,0.14281610796966143
3.228342793673035e-05,0.14832942893884932,0.14282191893603946
3.2283428246606827e-06,0.14832942893884932,0.14290327246644946
-2.5826742420259e-06,0.1483410508925809,0.14294394923243753
-8.393691323478048e-06,0.14833523991570932,0.14298462599894804
3.2283428246606827e-06,0.14831780698516417,0.1429207053660947
1.4850376913777231e-05,0.14832942893884932,0.14304273566629871
1.4850376913777231e-05,0.14832942893884932,0.14309503436782753
3.2283428246606827e-06,0.14832942893884932,0.14312408920238429
9.039359876589716e-06,0.14832942893884932,0.143065979533538
9.039359876589716e-06,0.14832942893884932,0.14317638790526033
3.2283428246606827e-06,0.14834686186946416,0.14322287564187805
-8.393691323478048e-06,0.14832942893884932,0.14324611951044397
1.4850376913777231e-05,0.14832361796200097,0.14328679628084698
1.4850376913777231e-05,0.1483410508925809,0.14332747305177546
-2.5826742420259e-06,0.14834686186946416,0.14335652788847483
3.2283428246606827e-06,0.1483410508925809,0.14339720466030498
9.039359876589716e-06,0.14830618503152548,0.14344950336771733
9.039359876589716e-06,0.1483410508925809,0.14347274723795786
3.2283428246606827e-06,0.14834686186946416,0.14353085691431242
9.039359876589716e-06,0.14833523991570932,0.1435366678820071
-2.5826742656427884e-05,0.14832361796200097,0.14355991175289345
-2.5826742420259e-06,0.14832942893884932,0.1436238323987198
9.039359876589716e-06,0.14832942893884932,0.1436935640138368
1.4850376913777231e-05,0.14832361796200097,0.14367032014195846
-2.5826742420259e-06,0.14831780698516417,0.14368775304585105
-8.393691323478048e-06,0.14832942893884932,0.14375748466239308
3.2283428246606827e-06,0.1483410508925809,0.1438446491852594
3.2283428246606827e-06,0.14832942893884932,0.1438214053122571
9.039359876589716e-06,0.14833523991570932,0.14385046015353706
2.0661393936175134e-05,0.14835267284635903,0.1438678930584349
3.2283428246606827e-06,0.14835267284635903,0.14395505758438643
1.4850376913777231e-05,0.14833523991570932,0.14393181371056096
1.4850376913777231e-05,0.14832361796200097,0.14398992339544994
2.0661393936175134e-05,0.14834686186946416,0.14400735630112815
1.4850376913777231e-05,0.14834686186946416,0.1440306001755177
9.039359876589716e-06,0.14832942893884932,0.14406546598742773
2.0661393936175134e-05,0.14831199600833903,0.14408870986225164
3.2283428246606827e-06,0.14833523991570932,0.1441293866436119
1.4850376913777231e-05,0.14830618503152548,0.14417587439439036
-2.5826742420259e-06,0.14831199600833903,0.14418168536328663
-8.393691323478048e-06,0.14827713014763186,0.14418749633219377
3.2283428246606827e-06,0.1483410508925809,0.14425141699089097
1.4850376913777231e-05,0.14834686186946416,0.14429209377438462
2.6472410943823502e-05,0.1483410508925809,0.14432695958923297
9.039359876589716e-06,0.14833523991570932,0.1443443924968044
-8.393691323478048e-06,0.14835267284635903,0.1443443924968044
9.039359876589716e-06,0.14832942893884932,0.1443908802508084
9.039359876589716e-06,0.14834686186946416,0.14442574606677
3.2283428246606827e-06,0.14831199600833903,0.144361825404474
3.2283428246606827e-06,0.14833523991570932,0.1444548009137052
9.039359876589716e-06,0.1483410508925809,0.14451291060839547
-2.5826742420259e-06,0.14832942893884932,0.14453615448657792
9.039359876589716e-06,0.1483410508925809,0.1445419654561509
2.0661393936175134e-05,0.14831780698516417,0.14459426418280039
9.039359876589716e-06,0.1483410508925809,0.14461169709188074
9.039359876589716e-06,0.14831780698516417,0.14463494097080795
3.809444491484759e-05,0.14831199600833903,0.14464075194056716
-2.5826742420259e-06,0.14834686186946416,0.14466980678952773
3.2283428246606827e-06,0.14835848382326544,0.1447162945484351
3.2283428246606827e-06,0.14834686186946416,0.1447569713380554
-2.5826742420259e-06,0.14828875210115447,0.14479183715815838
3.2283428246606827e-06,0.14832361796200097,0.14480345909828063
9.039359876589716e-06,0.14832361796200097,0.14482670297865705
9.039359876589716e-06,0.14831199600833903,0.14484413588905481
9.039359876589716e-06,0.14833523991570932,0.14483251394877864
1.4850376913777231e-05,0.14832361796200097,0.1449138675316363
9.039359876589716e-06,0.14835267284635903,0.14494292238317988
9.039359876589716e-06,0.1483410508925809,0.1449719772349989
1.4850376913777231e-05,0.14831780698516417,0.1449835991758037
9.039359876589716e-06,0.14834686186946416,0.14500684305754555
2.0661393936175134e-05,0.1483410508925809,0.14500684305754555
9.039359876589716e-06,0.14832942893884932,0.14504170888048926
2.0661393936175134e-05,0.14831780698516417,0.14509981858627843
3.2283428246606827e-06,0.14832361796200097,0.14512887343958722
-8.393691323478048e-06,0.1483410508925809,0.14515211732243313
3.2283428246606827e-06,0.14833523991570932,0.14517536120545593
2.0661393936175134e-05,0.14831780698516417,0.14519279411783914
9.039359876589716e-06,0.1483410508925809,0.14522765994290437
9.039359876589716e-06,0.14834686186946416,0.14522765994290437
9.039359876589716e-06,0.14832942893884932,0.14525671479742974
9.039359876589716e-06,0.14831780698516417,0.14527995868124935
1.4850376913777231e-05,0.1483410508925809,0.1452973915942304
3.2283428246606827e-06,0.14834686186946416,0.14532644644942044
-2.5826742420259e-06,0.1483410508925809,0.1453380683915741
1.4850376913777231e-05,0.14832361796200097,0.14536712324715217
9.039359876589716e-06,0.14832361796200097,0.1453729342183011
3.228342793673035e-05,0.14831199600833903,0.1454136110166541
9.039359876589716e-06,0.14831780698516417,0.1454484768442468
2.6472410943823502e-05,0.14832361796200097,0.1454833426722394
9.039359876589716e-06,0.14832942893884932,0.1454833426722394
2.0661393936175134e-05,0.14835267284635903,0.1454891536436104
3.2283428246606827e-06,0.14833523991570932,0.1455123975292055
2.6472410943823502e-05,0.14831199600833903,0.14552983044351864
1.4850376913777231e-05,0.1483410508925809,0.14555307432942519
-8.393691323478048e-06,0.14833523991570932,0.1455821291870587
3.2283428246606827e-06,0.1483410508925809,0.14561118404497053
2.0661393936175134e-05,0.14830618503152548,0.14564604987483226
1.4850376913777231e-05,0.14832942893884932,0.14565186084651488
2.6472410943823502e-05,0.1483410508925809,0.14566929376162957
1.4850376913777231e-05,0.14832361796200097,0.14567510473335676
9.039359876589716e-06,0.14832361796200097,0.14567510473335676
-2.5826742420259e-06,0.14835267284635903,0.14570415959216004
3.228342793673035e-05,0.14832361796200097,0.14575645833870868
9.039359876589716e-06,0.14832942893884932,0.14578551319829303
2.0661393936175134e-05,0.14831199600833903,0.14580294611417763
1.4850376913777231e-05,0.14832361796200097,0.14582619000218017
9.039359876589716e-06,0.14835267284635903,0.14580294611417763
-8.393691323478048e-06,0.14833523991570932,0.14585524486243484
3.228342793673035e-05,0.14832942893884932,0.145884299722969
2.0661393936175134e-05,0.14832942893884932,0.14589592166726095
2.0661393936175134e-05,0.14835267284635903,0.1459075436115977
-2.5826742420259e-06,0.14832361796200097,0.1459133545837828
-2.0015725530687057e-05,0.14830037405472354,0.14593659847263526
3.2283428246606827e-06,0.1483410508925809,0.14598308625087764
2.6472410943823502e-05,0.14834686186946416,0.14599470819555024
3.2283428246606827e-06,0.14833523991570932,0.14600051916790338
9.039359876589716e-06,,0.14602957402983702
-2.5826742420259e-06,,0.14601795208502993
2.6472410943823502e-05,,0.14604119597468895
9.039359876589716e-06,,0.14605281791958577
3.2283428246606827e-06,,0.1460644398645274
-1.420470841969576e-05,,0.14608768375454537
-2.5826742420259e-06,,0.14611673861732025
9.039359876589716e-06,,0.1461399825077423
4.3905461878239344e-05,,0.14615160445302067
9.039359876589716e-06,,0.14617484834371228
2.0661393936175134e-05,,0.14619228126184894
1.4850376913777231e-05,,0.14619228126184894
3.809444491484759e-05,,0.14621552515285524
3.2283428246606827e-06,,0.1462213361256349
-2.5826742420259e-06,,0.14625039098970202
-2.5826742420259e-06,,0.14626782390827728
-1.420470841969576e-05,,0.1462852568269538
3.2283428246606827e-06,,0.14630850071868015
3.228342793673035e-05,,0.14633174461058662
3.2283428246606827e-06,,0.14633755558359143
1.4850376913777231e-05,,0.14633755558359143
3.2283428246606827e-06,,0.14637242142185677
2.0661393936175134e-05,,0.14637242142185677
3.2283428246606827e-06,,0.14640147628738787
5.552749576072616e-05,,0.14640728726052796
3.2283428246606827e-06,,0.14643634212639742
1.4850376913777231e-05,,0.14645377504605445
-2.5826742420259e-06,,0.1464712079658131
4.9716478826857514e-05,,0.1465060738056353
2.0661393936175134e-05,,0.14650026283230333
2.6472410943823502e-05,,0.14648864088567337
9.039359876589716e-06,,0.14651188477897853
3.2283428246606827e-06,,0.14654093964586412
3.2283428246606827e-06,,0.14654675061927513
-2.5826742420259e-06,,0.14655837256613105
1.4850376913777231e-05,,0.14657580548649982
1.4850376913777231e-05,,0.14658161645997866
9.039359876589716e-06,,0.14662229327464743
-2.5826742420259e-06,,0.14662810424821682
3.2283428246606827e-06,,0.1466455371689928
3.2283428246606827e-06,,0.1466455371689928
3.2283428246606827e-06,,0.1466629700898707
-1.420470841969576e-05,,0.1466804030108505
-8.393691323478048e-06,,0.14669202495822703
3.809444491484759e-05,,0.1467559456696081
1.4850376913777231e-05,,0.14673851274818633
4.9716478826857514e-05,,0.14671526885311603
3.2283428246606827e-06,,0.14675013469578954
2.0661393936175134e-05,,0.14678500053887125
9.039359876589716e-06,,0.146773378591132
3.809444491484759e-05,,0.1467966224866559
1.4850376913777231e-05,,0.14680824443448595
9.039359876589716e-06,,0.14684892125224874
3.2283428246606827e-06,,0.14681405540841796
-8.393691323478048e-06,,0.14681986638236139
9.039359876589716e-06,,0.14683729930425973
9.039359876589716e-06,,0.14687216514836296
3.2283428246606827e-06,,0.14688378709648828
-2.5826742420259e-06,,0.14692446391528483
-2.5826742420259e-06,,0.14690703099287525
3.2283428246606827e-06,,0.14692446391528483
9.039359876589716e-06,,0.1469302748894441
9.039359876589716e-06,,0.14694189683779676
9.039359876589716e-06,,0.14697095170887745
-8.393691323478048e-06,,0.14697676268312773
-2.5826742420259e-06,,0.1470000065802426
3.809444491484759e-05,,0.1469883846316624
9.039359876589716e-06,,0.14700581755454978
3.228342793673035e-05,,0.14699419560594681
3.2283428246606827e-06,,0.14702325047753964
-2.5826742420259e-06,,0.14702325047753964
3.2283428246606827e-06,,0.14704649437501885
-2.0015725530687057e-05,,0.14706392729824794
2.6472410943823502e-05,,0.14708136022157953
3.2283428246606827e-06,,0.14707554924712424
3.2283428246606827e-06,,0.14709298217052424
-2.5826742420259e-06,,0.14711041509402686
3.2283428246606827e-06,,0.1471220370430856
2.0661393936175134e-05,,0.14716271386515054
9.039359876589716e-06,,0.1471569028905356
-1.420470841969576e-05,,0.14718595776372442
-2.5826742420259e-06,,0.1471743358144147
-8.393691323478048e-06,,0.14718014678906385
9.039359876589716e-06,,0.14719757971307992
6.133851267984526e-05,,0.14719757971307992
1.4850376913777231e-05,,0.147209201662481
-1.420470841969576e-05,,0.1472150126371987
3.2283428246606827e-06,,0.14723244556142032
3.809444491484759e-05,,0.14722082361192781
9.039359876589716e-06,,0.14724987848574475
9.039359876589716e-06,,0.14722663458666838
-2.5826742420259e-06,,0.1472615004353515
-1.420470841969576e-05,,0.14726731141017207
9.039359876589716e-06,,0.1473021772593353
3.2283428246606827e-06,,0.14728474433470223
3.2283428246606827e-06,,0.14730798823423588
-8.393691323478048e-06,,0.14732542115900624
-2.5826742420259e-06,,0.14732542115900624
1.4850376913777231e-05,,0.14732542115900624
1.4850376913777231e-05,,0.1473486650588602
-2.5826742656427884e-05,,0.1473602870088559
3.2283428246606827e-06,,0.1473602870088559
9.039359876589716e-06,,0.1473602870088559
1.4850376913777231e-05,,0.14736609798387088
3.228342793673035e-05,,0.1473602870088559
-1.420470841969576e-05,,0.14736609798387088
2.6472410943823502e-05,,0.1473893418840454
3.2283428246606827e-06,,0.1474009638342014
-8.393691323478048e-06,,0.1474125857844032
1.4850376913777231e-05,,0.14743001870979183
9.039359876589716e-06,,0.14743001870979183
9.039359876589716e-06,,0.1474416406601082
-8.393691323478048e-06,,0.14746488456087853
-2.5826742420259e-06,,0.14747650651133248
3.2283428246606827e-06,,0.1474416406601082
1.4850376913777231e-05,,0.14747650651133248
-8.393691323478048e-06,,0.14751137236296966
9.039359876589716e-06,,0.14749975041237803
3.2283428246606827e-06,,0.14748231748657667
3.2283428246606827e-06,,0.14751137236296966
-3.16377597969423e-05,,0.14749975041237803
3.228342793673035e-05,,0.14751718333828268
-2.0015725530687057e-05,,0.14752299431360716
3.2283428246606827e-06,,0.14751137236296966
-4.9070811307102964e-05,,0.14753461626429057
9.039359876589716e-06,,0.14752299431360716
3.2283428246606827e-06,,0.14753461626429057
2.0661393936175134e-05,,0.14753461626429057
-3.744877695222227e-05,,0.14755786016579517
-2.5826742420259e-06,,0.14753461626429057
-4.325979412228384e-05,,0.1475811040674835
9.039359876589716e-06,,0.14756367114120003
-2.0015725530687057e-05,,0.14759272601839657
3.2283428246606827e-06,,0.14756948211661636
9.039359876589716e-06,,0.1476043479693556
9.039359876589716e-06,,0.1475752930920442
-2.0015725530687057e-05,,0.14759272601839657
9.039359876589716e-06,,0.1476043479693556
3.228342793673035e-05,,0.1476043479693556
-2.5826742420259e-06,,0.14762759187141158
-2.5826742656427884e-05,,0.1476450247980743
3.2283428246606827e-06,,0.14763921382250855
-3.744877695222227e-05,,0.14763921382250855
3.2283428246606827e-06,,0.1476740796760754
-7.23148801941313e-05,,0.1476682687004522
1.4850376913777231e-05,,0.14767989065171014
-2.0015725530687057e-05,,0.14766245772484043
9.039359876589716e-06,,0.1476566467492402
-7.23148801941313e-05,,0.14768570162735636
-2.5826742420259e-06,,0.14767989065171014
-8.393691323478048e-06,,0.14767989065171014
1.4850376913777231e-05,,0.1477089455300564
-3.16377597969423e-05,,0.14774381138445175
3.2283428246606827e-06,,0.14769732357868334
1.4850376913777231e-05,,0.14772637845720227
9.039359876589716e-06,,0.14770313455436412
1.4850376913777231e-05,,0.14772637845720227
-2.5826742420259e-06,,0.14772056748147547
1.4850376913777231e-05,,0.1477089455300564
9.039359876589716e-06,,0.14773218943294059
-5.48818285067117e-05,,0.14771475650576016
9.039359876589716e-06,,0.14772637845720227
-2.5826742656427884e-05,,0.14772637845720227
-2.5826742420259e-06,,0.1477380004086904
-4.325979412228384e-05,,0.14774381138445175
1.4850376913777231e-05,,0.14775543333600902
2.0661393936175134e-05,,0.14774381138445175
-8.393691323478048e-06,,0.14774381138445175
-0.00011880301867744813,,0.14774381138445175
1.4850376913777231e-05,,0.1477612443118049
-2.5826742656427884e-05,,0.14774381138445175
9.039359876589716e-06,,0.14777286626343125
-4.9070811307102964e-05,,0.14781354309448644
9.039359876589716e-06,,0.14777286626343125
1.4850376913777231e-05,,0.1477670552876123
2.0661393936175134e-05,,0.1477844882151037
-2.5826742420259e-06,,0.1477786772392617
-1.420470841969576e-05,,0.14779611016682218
2.6472410943823502e-05,,0.14779029919095718
1.4850376913777231e-05,,0.14780192114269874
-2.5826742656427884e-05,,0.14781354309448644
2.0661393936175134e-05,,0.14782516504632023
-1.420470841969576e-05,,0.14781935407039756
3.2283428246606827e-06,,0.14782516504632023
-9.555894931755298e-05,,0.14783097602225442
9.039359876589716e-06,,0.1478425979741574
9.039359876589716e-06,,0.14783678699820016
2.0661393936175134e-05,,0.14785421992610656
-0.00011880301867744813,,0.14786003090209837
3.2283428246606827e-06,,0.14786003090209837
1.4850376913777231e-05,,0.14781354309448644
9.039359876589716e-06,,0.14787165285411674
-3.16377597969423e-05,,0.14787165285411674
9.039359876589716e-06,,0.14787165285411674
2.0661393936175134e-05,,0.14786584187810178
-2.5826742420259e-06,,0.14787165285411674
-1.420470841969576e-05,,0.14787165285411674
1.4850376913777231e-05,,0.14787165285411674
4.3905461878239344e-05,,0.14787165285411674
3.2283428246606827e-06,,0.14785421992610656
-1.420470841969576e-05,,0.14785421992610656
9.039359876589716e-06,,0.14787165285411674
3.228342793673035e-05,,0.14787165285411674
1.4850376913777231e-05,,0.14787746383014322
-7.812589745281031e-05,,0.14785421992610656
-8.393691323478048e-06,,0.14787746383014322
2.0661393936175134e-05,,0.14786584187810178
1.4850376913777231e-05,,0.14788327480618124
-0.00010136996663535837,,0.14786003090209837
1.4850376913777231e-05,,0.14788908578223084
-2.5826742420259e-06,,0.14791814066265174
9.039359876589716e-06,,0.14787165285411674
-6.650386295020984e-05,,0.14790070773436453
9.039359876589716e-06,,0.14790651871044874
3.809444491484759e-05,,0.14788908578223084
3.2283428246606827e-06,,0.1479123296865445
3.2283428246606827e-06,,0.14791814066265174
2.6472410943823502e-05,,0.14791814066265174
4.3905461878239344e-05,,0.1479123296865445
-2.5826742420259e-06,,0.14791814066265174
-4.325979412228384e-05,,0.14792395163877056
-2.5826742420259e-06,,0.14794138456719633
1.4850376913777231e-05,,0.14793557359104287
1.4850376913777231e-05,,0.14794138456719633
-0.00010136996663535837,,0.14795881749572606
-8.393691323478048e-06,,0.14796462847192574
7.296054647382685e-05,,0.14798206140059414
3.2283428246606827e-06,,0.14796462847192574
-0.0001304250534460853,,0.14795881749572606
-2.5826742420259e-06,,0.1479762504243598
2.0661393936175134e-05,,0.14798206140059414
9.039359876589716e-06,,0.1479762504243598
-2.5826742656427884e-05,,0.1480401711635736
3.2283428246606827e-06,,0.14798787237684005
5.552749576072616e-05,,0.14797043944813698
9.039359876589716e-06,,0.14800530530564715
-2.5826742420259e-06,,0.14793557359104287
1.4850376913777231e-05,,0.14798206140059414
1.4850376913777231e-05,,0.14798206140059414
-2.5826742420259e-06,,0.14798206140059414
-8.393691323478048e-06,,0.14795881749572606
1.4850376913777231e-05,,0.1479762504243598
7.877156334869736e-05,,0.14797043944813698
-2.5826742420259e-06,,0.14799368335309754
-0.00010718098396794537,,0.14798787237684005
2.0661393936175134e-05,,0.14799949432936657
0.00010782664750182292,,0.14799368335309754
9.039359876589716e-06,,0.14799949432936657
-0.00012461403605437994,,0.14802273823455833
-1.420470841969576e-05,,0.1480111162819393
0.00010782664750182292,,0.14802273823455833
1.4850376913777231e-05,,0.1480111162819393
-2.0015725530687057e-05,,0.1480750370219165
9.039359876589716e-06,,0.14802854921088518
3.809444491484759e-05,,0.14802854921088518
-2.5826742420259e-06,,0.14800530530564715
9.039359876589716e-06,,0.14805760409269297
3.2283428246606827e-06,,0.1480459821399351
3.809444491484759e-05,,0.14802854921088518
3.2283428246606827e-06,,0.14802854921088518
-8.393691323478048e-06,,0.14801692725824303
3.2283428246606827e-06,,0.1480401711635736
0.00011944868105985205,,0.14801692725824303
3.2283428246606827e-06,,0.1480343601872236
-4.325979412228384e-05,,0.1480111162819393
1.4850376913777231e-05,,0.1480343601872236
0.00014850376469700849,,0.1480343601872236
-8.393691323478048e-06,,0.1480401711635736
-0.00010136996663535837,,0.1480111162819393
3.2283428246606827e-06,,0.14805179311630826
9.039359705419779e-05,,0.14799368335309754
9.039359876589716e-06,,0.14805179311630826
-3.744877695222227e-05,,0.14798787237684005
3.2283428246606827e-06,,0.14805179311630826
3.809444491484759e-05,,0.1480401711635736
3.2283428246606827e-06,,0.1480401711635736
-2.5826742420259e-06,,0.14802854921088518
-2.5826742420259e-06,,0.14805179311630826
3.228342793673035e-05,,0.14806341506908924
9.039359876589716e-06,,0.14805179311630826
3.2283428246606827e-06,,0.1480401711635736
-2.5826742420259e-06,,0.14805179311630826
0.00011363766428821226,,0.1480750370219165
2.0661393936175134e-05,,0.1480459821399351
-2.5826742656427884e-05,,0.1480343601872236
3.2283428246606827e-06,,0.14805760409269297
0.00011363766428821226,,0.1480459821399351
-8.393691323478048e-06,,0.14805760409269297
-6.650386295020984e-05,,0.14801692725824303
9.039359876589716e-06,,0.14806922604549708
7.877156334869736e-05,,0.14799949432936657
-2.5826742420259e-06,,0.1480750370219165
-5.48818285067117e-05,,0.14810990288067608
1.4850376913777231e-05,,0.1480982809277099
2.0661393936175134e-05,,0.1480924699512442
3.2283428246606827e-06,,0.1480924699512442
-2.5826742420259e-06,,0.14805760409269297
9.039359876589716e-06,,0.14806922604549708
4.3905461878239344e-05,,0.1480750370219165
3.2283428246606827e-06,,0.1480924699512442
3.2283428246606827e-06,,0.1480750370219165
-8.393691323478048e-06,,0.14808665897479006
0.00013688173128636243,,0.1481215248336886
1.4850376913777231e-05,,0.14808084799834748
-3.16377597969423e-05,,0.14806341506908924
3.2283428246606827e-06,,0.1480750370219165
0.00019499189775021248,,0.14808084799834748
